Paragraph,Labels
"Relation between dH and dU:-
dH = dU + dng RT

Here, dng = (Number of moles of gaseous products - Number of moles of gaseous reactants)","Formula, Relation"
"The nature of heat and its relationship to mechanical work was studied
by Joule",Reasoning
"Thermal equilibrium implies that systems are at the same
temperature. ",Property
"Internal energy of a system is the sum of kinetic energies and
potential energies of the molecular constituents of the system. It does
not include the over – all kinetic energy of the system. ",Definition
"Equilibrium states of a thermodynamics system are described by state
variables. The value of a state variable depends only on the particular
state, not on the path used to arrive at that state. ","Definition, Property"
"Examples of state variables are pressure (P), volume (V), temperature
(T) and mass (m). Heat and work are not state variables. ",Examples
"Zeroth law of thermodynamics states that two systems in thermal
equilibrium with a third system, are in thermal equilibrium with each
other. ",Definition
"The first law if thermodynamics is based on the principle of
conservation of energy. It states that dU = dQ - PdV ","Formula, Relation"
"The efficiency of a heat engine is defined as the ratio of the work done
by the engine to the input heat. 
η=Work done/Input heat=W/Qh","Definition, Formula, Relation"
"If all the input heat is converted entirely into heat, the engine would
have an efficiency of 1. ",Property
"In a reversible process both the system and its environment can be
returned to their initial states. ",Definition
"Spontaneous processes of nature are irreversible. The idealized reversible process is a quasi – static process with no dissipative factors such as friction viscosity, etc.",Property
"A quasi – static process is an infinitely slow process such that the system remains in thermal and mechanical equilibrium with the surroundings throughout. In a quasi – static process, the pressure and temperature of the environment can differ from those of the system only infinitesimally.","Definition, Property"
"Heat engine is a device in which a system undergoes a cyclic process
resulting in conversion of heat into work. ",Definition
"Carnot engine is a reversible engine operating between two
temperatures T1 (source) and T2 (sink). The Carnot cycle consists of
two isothermal processes connected by two adiabatic processes. ","Definition, Property"
"The efficiency of the Carnot engine is independent of the working
substance of the engine. It only depends on the temperatures of the
hot and cold reservoirs. ",Property
"Efficiency of Carnot engine is η= 1 – TC /TH = 1 – (Temperature of
cold reservoir/Temperature of hot reservoir).","Formula, Relation"
No engine can have efficiency more than that of a Carnot engine.,Property
"Implications of First law of thermodynamics:
i. Heat lost by hot body = heat gained by the cold body.
ii. Heat can flow from cooler surroundings into the hotter body like
coffee to make it hotter. ","Property, Effects"
"Kelvin’s Statement of second law of thermodynamics:
No heat engine can convert heat into work with 100 % efficiency. ",Definition
"Clausius’s Statement: No process is possible whose sole result is the
transfer of heat from a colder to a hotter body. ",Definition
"Kelvin’s Statement: No process is possible whose sole result is the
complete conversion of heat into work. ",Definition
The co-efficient of performance of a refrigerator is α=QC/W,"Formula, Relation"
"A heat pump, is called so, because it pumps heat from the cold
outdoors (cold reservoir) into the warm house (hot reservoir).",Reasoning
"If Q > 0, heat is added to the system
If Q < 0, heat is removed to the system
If W > 0, Work is done by the system
If W < 0, Work is done on the system","Reasoning, Relation"
"The kinetic theory was developed in the nineteenth century by Maxwell, Boltzman and others. Kinetic theory explains the behaviour of gases based on the idea that the gas consists of rapidly moving atoms or molecules.",Reasoning
"Ideal Gas
An ideal gas or a perfect gas is that gas which strictly obeys gas laws such as Boyle’s law, Charle’s law, Gay Lussac’s law etc.
An ideal gas has following characteristics:
(i) Molecule of an ideal gas is a point mass with no geometrical dimensions.
(ii) There is no force of attraction or repulsion amongst the molecules of the gas.","Definition, Property"
" Kinetic Theory and Gas Pressure
The pressure of a gas is the result of continuous bombardment of the gas molecules against the walls of the container. According to the kinetic theory, the pressure P exerted by an ideal gas is given by
P=(1/3)ρc2","Property, Formula, Relation"
" Boyle’s Law
According to this law, the volume (V) of a fixed mass of a gas is inversely proportional to the pressure (P) of the gas, provided temperature of the gas is kept constant.
PV=constant","Definition, Formula, Relation"
" Charle’s Law
According to this law, the volume (V) of a given mass of a gas is directly proportional to the
temperature of the gas, provided pressure of the gas remains constant.
V/T=constant","Definition, Formula, Relation"
"Gay Lussac’s Law (or Pressure Law)
According to this law, the pressure P of a given mass of a gas is directly proportional to its absolute temperature T, provided the volume V of the gas remains constant.
P/T=constant","Definition, Formula, Relation"
"Equation of State of an Ideal Gas
The relationship between pressure P, volume V and absolute temperature T of a gas is called its equation of state. The equation of state of an ideal gas
PV = nRT
where n is the number of moles of the enclosed gas and R is the molar gas constant which is the same for all gases and its value is
R = 8.315 JK-1 mob-1","Definition, Formula, Relation, Property"
"Avagadro’s Law
Equal volumes of all gases under S.T.P. contain the same number of molecules equalling 6.023 x 1023.",Definition
"Graham’s Law of Diffusion of Gases
It states that rate of diffusion of a gas is inversely proportional to the square root of the density of the gas.
r∝root(1/ρ)
Hence, denser the gas, the slower is the rate of diffusion.
","Definition, Formula, Property, Relation"
"Dalton’s Law of Partial Pressures
According to this law, the resultant pressure exerted by a mixture of non-interacting gases is equal
to the sum of their individual pressures.
i-e., P = P1 + P2 + ————-Pn","Definition, Formula"
"Mean (or average) speed of molecules of a gas is defined as the arithmetic mean of the speeds of gas molecules.
vmean=root(8KbT/πm)","Definition, Formula, Relation"
"Root mean square speed of gas molecules is defined as the square root of the mean of the squares of the speeds of gas molecules.
vrms=root(3KbT/m)
","Definition, Formula, Relation"
"Most probable speed of gas molecules is defined as the speed which is possessed by maximum number of molecules in a gas
vmp=root(2KbT/m)","Definition, Formula, Relation"
"Kinetic Interpretation of Temperature
The total average kinetic energy of all the molecules of a gas is proportional to its absolute temperature (T). Thus, the temperature of a gas is a measure of the average kinetic energy ‘IT of the molecules of the gas.
U = 3/2 RT
According to this interpretation of temperature, the average kinetic energy U is zero at T = 0, i.e., the motion of molecules ceases altogether at absolute zero.","Property, Formula, Relation"
"Degrees of Freedom
The total number of independent co-ordinates required to specify the position of a molecule or the number of independent modes of motion possible with any molecule is called degree of freedom.
Mono-, di-, and polyatomic (N) molecules have, 3,5 or (3 N-K) number of degrees of freedom where K is the number of constraints [restrictions associated with the structure].","Definition, Property"
"Law of Equipartition of Energy
For a dynamic system in thermal equilibrium, the energy of the system is equally distributed amongst the various degrees of freedom and the energy associated with each degree of freedom per molecule is 1/2 kT, where k is Boltzman constant.","Definition, Formula, Relation"
"Mean Free Path
Mean free path of a molecule in a gas is the average distance travelled by the molecule between two successive collisions
(i) Smaller the number of molecules per unit volume of the gas, larger is the mean free path.
(ii) Smaller the diameter, larger is the mean free path.
(iii) Smaller the density, larger is the mean free path. In the case of vacuum, ρ = 0, λ —>∞
(iv) Smaller the pressure of a gas, larger is the mean free path.
(v) Higher the temperature of a gas, larger is the mean free path.","Definition, Relation, Property"
"Introduction

What is Kinetic Theory?

Kinetic theory explains the behaviour of gases based on the idea that the gas consists of rapidly moving atoms or molecules.
In solids the molecules are very tightly packed as inter molecular space is not present In liquids inter molecular spaces are more as compared to solids and in gases the molecules are very loosely packed as intermolecular spaces are very large.
The random movement of molecules in a gas is explained by kinetic theory of gases.
We will also see that why kinetic theory is accepted as a success theory.
Kinetic theory explains the following:-
Molecular interpretation of pressure and temperature can be explained.
It is consistent with gas lawsand Avogadro’s hypothesis.
Correctly explains specific heat capacities of many gases.","Definition, Property, Reasoning"
"Molecular nature of matter
John Dalton

Atomic hypothesis was given by many scientists. According to which everything in this universe is made up of atoms.
Atoms are little particles that move around in a perpetual order attracting each other when they are little distance apart.
But if they are forced very close to each other then they rebel.
For example: - Consider a block of gold. It consists of molecules which are constantly moving.
Dalton’s atomic theory is also referred as the molecular theory of matter.This theory proves that matter is made up of molecules which in turn are made up of atoms.
According to Gay Lussac’s law when gases combine chemically to yield another gas,their volumes are in ratios of small integers.
Avogadro’s law states that the equal volumes of all gases at equal temperature and pressure have the same number of molecules.
Conclusion: - All these laws proved the molecular nature of gases.
Dalton’s molecular theory forms the basis of Kinetic theory.","Definition, Examples, Property, Reasoning"
"Why was Dalton’s theory a success?

Matter is made up of molecules, which in turn are made up of atoms.
Atomic structure can be viewed by an electron microscope.",Property
"Behaviour of Gases

Gases at low pressures and high temperatures much above that at which they liquify (or solidify) approximately satisfy a relation between their pressure, temperature and volume:
PV=KT (i)
This is the universal relation which is satisfied by all gases.
where P, V, T are pressure,volume and temperature resp. and
K is the constant for a given volume of gas. It varies with volume of gas.
K=NkB where
N=number of molecules and
kB = Boltzmann Constant and its value never change.
From equation (i) PV= NkB
Therefore PV/NT = constant=(kB)(Same for all gases).
Consider there are 2 gases :- (P1,V1,T1) and (P2, V2,T2) where P, V and T are pressure, volume and temperature resp.
Therefore P1,V1/(N1T1) = P2V2/(N2T2)
Conclusion: - This relation is satisfied by all gases at low pressure and high temperature.","Property, Relation, Formula"
"Justification of the Avogadro’s hypothesis from equation of gas

Avogadro’s hypothesis states that equal volumes of all gases at equal temperature and pressure have the same number of molecules.
Consider the equation PV/NT = constant and if P,V and T are same for 2 gases then N(number of molecules) is also same.
According to Avogadro’s hypothesis number of molecules per unit volume is same for all gasesat a fixed P and T.
Avogadro number is denoted by NA. WhereA denotes Avogadro number.
NA = 6.02x1023. It is universal value.
Experimentally it has been found that the mass of 24.4 litres of any gas is equal to molecular weight in grams at standard temperature and pressure.","Definition, Property, Reasoning, Relation"
"Perfect Gas Equation

Perfect gas equation is given by PV=μRT,
WhereP,V are pressure, volume, T =absolute temperature,μ = number of moles and R =universal gas constant.
R= kBNA where kB = Boltzmann constant and NA = Avogadro’s Number
This equation tells about the behaviour of gas at a particular situation.
If a gas satisfies this equation then the gas is known as Perfect gas or an ideal gas.","Formula, Relation, Property"
"Different Forms of Perfect Gas Equation

PV=μRT (i)
Where μ (no. of moles) = N/NA where N=no of molecules and NA = Avogadro number(no of molecules in 1 mole of gas).Orμ = M/Mowhere M=mass of sample of gas and Mo = molar mass.
PV = (N/NA)RT(putting μ=N/NA in equation(i))
By simplifying PV = NkBT
PV=NkBT => P = (N/V) kBT => P=nkBT where n(number density) =N/V where N=number of molecules and V=volume.
Therefore we get PV=nkBT
Substitute μ = M/Mo in equation(i)
PV=(M/Mo) RT => P=(M/V)1/MoRT where
ρ(mass density of the gas) = M/V
Therefore P=ρRT/Mo","Reasoning, Formula, Relation"
"Ideal Gas

A gas that satisfies the perfect gas equation exactly at all pressures and temperatures.
Ideal gas is a theoretical concept.
No real gas is truly ideal.A gas which is ideal is known as real gas.
Real gases approach the ideal gas behaviour for low pressures and high temperatures.","Definition, Property"
"Real gases deviation from ideal gas

Real gases approach the ideal gas behaviour for low pressures and high temperatures.
Ideal gas equation PV=μRT, for 1 mole ,μ=1,PV=RT
=>PV/RT=constant
Graph should be a straight line(parallel to x-axis) for ideal gas.
This means it has constant value at all temperature and all pressure.
But in case of real gases graph approach ideal gas behaviour at high temperature and low pressure.
At high temperature and low pressure molecules are far apart. When temperature is increased the molecules will move randomly far from each other.
As a result molecular interaction decreases the gas behaves as an ideal gas.
The ideal behaviour comes into picture when the molecular present inside the gas don’t interact with each other.
Real gases approach ideal gas behaviourat low pressures and high temperatures.

","Property, Formula, Relation, Reasoning"
"Boyle’s law: -Deriving Boyle’s law from perfect gas equation, PV=μRT
Consider T (temperature) and μ (no. of moles) constant.
Therefore PV=constant.
According to Boyle’s law, at a constant temperature, pressure of a given mass of gas varies inversely with volume.","Definition, Formula, Relation"
"Charles’s law:-Consider If P(Pressure) is constant, then
From Perfect gas equation PV =μRT,=> V/T=μR/P =constant
Therefore V/T = constant.
According to Charles’s law for a fixed pressure,volume of a gas is ∝to its absolute temperature.
Conclusion: - Ideal gas satisfies the Boyle’s law and Charles’s law.","Definition, Formula, Relation"
"Deducing Dalton’s Law of partial pressures

Dalton’s law of partial pressure states that the total pressure of a mixture of ideal gases is the sum of partial pressures.
Consider if there are several ideal gases mixed together in a vessel,then the total pressure of that vessel is equal to sum of partial pressure.
Partial pressure is the pressure exerted by a particular gas if only that gas is present in the vessel.
For example: -
Consider if in a vessel there is a mixture of 3 gases, A,B and C.So the partial pressure of A is equal to pressure exerted only by Aand considering B and C are not present.
Similarly partial pressure of B is equal to the pressure exerted only by B and considering A and C are not there.
Similarly for C.
According to Dalton’s law the total pressure of mixture is sum of partial pressure of A, partial pressure of B and partial pressure of C","Definition, Reasoning"
"To show how perfect gas equation concludes Dalton’s law of partial pressure:-

Suppose there is a mixture of ideal gases which means these gases do not interact with each other.
By perfect gas equation PV=μRT
Where V=volume of vessel,P=Pressure and T=temperature andμ (no. of moles).
As there are mixture of gases therefore μ=μ1+μ2+ ---- so on.
PV=( μ1+μ2)RT
P=( μ1+μ2)RT/V =>μ1RT/V + μ2RT/V + ---
P=P1+P2 +----
Where P1=partial pressure of gas 1 and P2=partial pressure of gas 2.
Therefore P= P1+P2+---total pressure due to the mixture of gases is equal to the sum of the partial pressure of the gas.","Reasoning, Formula, Relation"
"Kinetic Theory of an Ideal Gas

Basis of Kinetic Theory: -

Molecules of gas are in incessant random motion,colliding against one another
and with the walls of the container.

All collisions are elastic.
Total Kinetic energy is conserved.
Total momentumis conserved.
In case of an elastic collision total Kinetic energy and momentum before collision is equal to the total Kinetic energy and momentum after collision.",Property
"What does Kinetic Theory tells?

At ordinary temperature and pressure the molecular size is very small as compared to inter molecular distance between them.
In case of gas, molecules are very far from each other and the size of molecules is small as compared to the distance between them.
As a result, interaction between them is negligible. As there is no interaction between the molecules, there will be no force between the molecules.
As a result molecules are moving freely as per newton’s first law of motion.
The molecules should move along straight line but when they come closer they experience the intermolecular forces and as a result their velocities change.
This phenomenon is known as collision.These collisions are elastic.
","Property, Reasoning, Property, Effects"
"Justifying the assumptions:-

We have assumed the container containing the gas is a cube. The shape of the container is immaterial.
For a vessel of any arbitrary shape, we can choose a small infinitesimal (planar) area and can prove the above derivation.
We will see A and Δt are not there in the final result.
By Pascal’s law pressure in one portion of gas in equilibrium is the same as anywhere else.
All collisions are neglected.
The number of molecules hitting the wall in time Δt was found to be ½ n AvxΔt, with random collisionsand asteady state of gas.
Thus, if a molecule with velocity (vx, vy,vz)acquires a different velocity due to collision withsome molecules, there will always be some othermolecule with a different initial velocity whichafter a collision acquires the velocity (vx, vy, vz).
Molecular collision, when they are not too frequent and the time spent in collision is very small compared to the time between collisions, will not have any affect in the above calculation.","Effects, Reasoning"
"Law of Equipartition of energy:Degrees of Freedom

Degrees of Freedom can be defined as independent displacements or rotations that specify the orientation of a body or system.
A molecule free to move in space needs three coordinates to specify its location.
If it is constrained to move in a plane it needs to.
If constrained to move along a line, it needs just one coordinate to locate it.
For example:-Consider a room and if we tie a thick rope from one wall to another.
Take a ball which is moving straight on the rope.
The ball has only 1 degree of freedom. It can move only in one particular dimension.
Consider if the ball is on the floor which is two-dimensional, then the ball can move along 2 directions.
The ball has 2 degree of freedoms.
Consider if we throw the ball in space which is 3 dimensional. Then the ball can move in 3 dimensions.
Therefore degree of freedom tells us in how many ways a body can move or rotate or vibrate.","Definition, Property, Examples"
"Categories of Degrees of Freedom

1.Translational degree of freedom.

2.Rotational degree of freedom.

3.Vibrational degree of freedom.",Types
"Translational degree of freedom:-

Translation means motion of the body as a whole from one point to another.
For example:
Consider the oxygen molecule;it has 2 oxygen atoms which are bonded together.
The 2 oxygen atoms along with the bond are considered as whole body.
When the body as a whole is moving from one point to another is known as translational.
Consider a molecule which is free to move in space and so it will need 3 coordinates(x, y, z) to specify its location.
Therefore it has 3 degrees of freedom.
Similarly a molecule which is free to move in a plane which is 2 dimensional and so it needs 2 coordinates to specify its location.
Therefore it has 2 degrees of freedom.
Similarly a molecule which is free to move in line it needs 1 coordinate to specify its location.
Therefore it has 1 degree of freedom.
Molecules of monoatomic gas have only translational degrees of freedom.This means gases which have only one atom.
For example:-Helium atom it consists of only one He atom.It will have translationaldegrees of freedom.
Each translational degree of freedom contributes a term that contains square of some variable of motion.
The variable of motion means the velocity (vx,vy,vz).
The term (1/2) mvx2 will contribute to energy.This is Kinetic energy which is involved with the motion of the molecule from one point to another.
In thermal equilibrium, the average of each such term is (1/2) kBT.","Definition, Examples, Property, Formula, Relation"
"Rotational Degree of freedom

Independent rotations that specify the orientation of a body or system.
There is rotation of one part of the body with respect to the other part.
Rotational degree of freedom happens only in diatomic gas.
Diatomic molecules have rotational degrees of freedom in addition to translational degrees of freedom.
It is possible in diatomic molecules as 2 atoms are connected together by a bond.So the rotation of one atom w.r.t to other atom.
In diatomic there is translational in addition to that they have rotational degree of freedom also.
For example: - Two oxygen atoms joined together by a bond. There are two perpendicular axes.
There are 2 rotations possible along the two axes.
They have 3 translational degrees of freedom and also 2 rotational degree of rotation.
Therefore Rotational degree of freedom contributes a term to the energy that contains square of a rotational variable of motion.
Rotational variable of motion comes from angular momentum ω.
Linear velocity is vx,vy,vz. Whereas angular velocity is wx,wy,wz.
ER(rotational) = (1/2)(I1ω1)+(1/2)I2 ω2. These are 3 rotationaldegrees of freedom along the 2 perpendicular axes.
The total energy contribution due to the degrees of freedom for oxygen molecule.
There will be 3 translational degree of freedom (1/2)mxvx2,(1/2)myvy2,(1/2)mzvz2)
2 rotational degree of freedom (1/2)I12ω12,(1/2)I22ω22","Definition, Examples, Property, Formula, Relation"
"Vibrational degree of freedom

Some molecules have a mode of vibration,i.e. its atoms oscillate along the inter-atomic axis like a one-dimensional oscillator.
This vibration is observed in some molecules.
For example:- CO atoms oscillate along the interatomic axis like a
one-dimensional oscillator.

Consider two 2 atoms they vibrate along the inter-atomic axis.
The vibrational energy terms contain square of vibrational variables of motion.
Total vibrational energy term Ev = (1/2) m (dy/dt)2+ (1/2) ky2 where
 (1/2) m(dy/dt)2=Kinetic energy and (1/2)ky2 =Potential energy and k=force constant one-dimensional oscillator.

The vibrational degree of freedom contributes 2 terms.","Definition, Examples, Property, Formula, Relation"
"Law of Equipartition of energy

According to this law, in equilibrium, the total energy is equally distributed in all possible energy modes, with each mode having an average energy equal to (1/2)kBT.

Each translational degree of freedom contributes (1/2) kB
Each rotational degree of freedom contributes (1/2) kB
Each vibrational degree of freedom contributes 2x (1/2)kB","Definition, Formula, Relation"
"Specific Heat Capacity for monoatomic gases

Monoatomic gases will only have translational degree of freedom.
Maximum they can have is three translational degrees of freedom.
Each degree of freedom will contribute (1/2) kB
Therefore 3 degrees of freedom will contribute (3/2) kB
By using law of equipartition of energy, the total internal energy of 1 mole of gas U=(3/2) kBTxNA=(3/2) RT
Specific heat capacity at constant volume CV= dU/dT=(3/2) R(i)
For an ideal gas CP-CV=R, By using equation(i)CP=(5/2)R
Ratio of specific heatsγ=CP/CV=(5/3)","Property, Formula, Relation"
"Specific Heat of Diatomic gases (rigid)

A rigid diatomic gas means they will have translational as well as rotational degree of freedom but not vibrational.
They are rigid oscillator.
A rigid diatomic molecule will have 3 translational degrees of freedom and 2 rotational degrees of freedom. Total 5 degrees of freedom.
By law of equipartition of energy, each degree of freedom will contribute (1/2) kB
Therefore 5 degree of freedom will contribute (5/2) kB
Therefore the total internal energy of 1 mole of gas, U=(5/2) kBTxNA=(5/2)RT
Specific heat capacity at constant volume(CV) =dU/dT=(5/2)R
Specific heat capacity at constant pressure of a rigid diatomic is given as CP=(7/2)R
Ratio of specific heats γ=CP/CV=(7/5)","Property, Formula, Relation"
"Specific Heat of Diatomic gases (non-rigid)

A no-rigid diatomic gas has translational, rotational as well as vibrational degrees of freedom.
There will be 3 translational degrees of freedom and 2 rotational degrees of freedom and 1 vibrational degree of freedom.
Total contribution by translational= (1/2) kBT, rotational=2x (1/2)kBT and vibrational =kB
Total Internal energy for 1 mole =(5/2)kBT+kBT = (7/2)kBT= (7/2)RT.
CV=dU/dT = (7/2) R.
CP=CV+R= (9/2) R.
γ= CP/CV =(9/7)","Property, Formula, Relation"
"Specific Heat Capacity for polyatomic gases

Polyatomic gases will have 3 translational degree of freedom, 3 rotational degrees of freedom and ‘f’ number of vibrational modes.
Total internal energy of 1 mole of gas =(3x(1/2)kBT + 3x(1/2)kBT+ fkBT)x NA
((3/2) + (3/2) +f)RT = (3+f) RT.

CV=dU/dT = (3+f)R
CP=CV+R=(4+f)R
γ= CP/CV = (4+f)/(3+f)","Property, Formula, Relation"
"Specific Heat Capacity for solids

Consider there are N atoms in a solid. Each atom can oscillate about its mean position.
Therefore vibrational degree of freedom = kBT
In one-dimensional average energy=kBT, in three-dimensional average energy =3KBT
Therefore total internal energy (U) of 1 mole of solid = 3KBTxNA= 3RT
At constant pressure, ΔQ = ΔU + PΔV change in volume is very less in solids .Therefore ΔV = 0.
=>ΔQ = ΔU
CV=(dU/dT)v
CP=(dQ/dT)Vas ΔQ = ΔU, Therefore CV=dU/dT=3R
Therefore CP=CV=3R","Property, Formula, Relation"
"Specific Heat Capacity of water

Consider water as solid,so it will have ‘N’ number of atoms.
Therefore for each atom average energy =3kBT
No of molecules in H2O= 3 atoms.
Total internal energy U=3kBTx3xNA =9RT.
CV=CP=9R.","Property, Formula, Relation"
"Conclusion on Specific heat

According to classical mechanics, the specific heat which is calculated based on degree of freedom should be independent of temperature.
However T->0,degree of freedom becomes inefficient.
This shows classical mechanics is not enough; as a result quantum mechanics came into play.
According to quantum mechanics minimum non-zero energy is required for degree of freedom to come into play.
Specific heats of all substances approach zero as T->0.","Property, Reasoning"
"Mean free path

Mean free path is the average distance between the two successive collisions.
Inside the gas there are several molecules which are randomly moving and colliding with each other.
The distance which a particular gas molecule travels without colliding is known as mean free path.
","Definition, Property"
"Expression for mean free path

Consider each molecule of gas is a sphere of diameter (d).The average speed of each molecule is<v>.
Suppose the molecule suffers collision with any other molecule within the distance (d). Any molecule which comes within the distance range of its diameter this molecule will have collision with that molecule.
The volume within which a molecule suffer collision =<v>Δtπd2.
Let number of molecules per unit volume =n
Therefore the total number of collisions in time Δt =<v>Δtπd2xn
Rate of collision =<v>Δtπd2xn/Δt=<v>πd2n
Suppose time between collision τ =1/<v>πd2n
Average distance between collision = τ<v> = 1/πd2
1/πd2n this value was modified and a factor was introduced.
Mean free path(l) = 1/√2 π d2n","Property, Reasoning, Formula, Relation"
"Conclusion: - Mean free path depends inversely on:

Number density (number of molecules per unit volume)
Size of the molecule.","Relation, Property"
The motion which repeats itself is called periodic motion.,Definition
"The period T is the time required for one complete oscillation, or cycle.
It is related to the frequency ν by, ν = 1/T.","Definition, Formula, Relation"
"The frequency ν of periodic or oscillatory motion is the number of
oscillations per unit time. ",Definition
"The force acting in simple harmonic motion is proportional to the
displacement and is always directed towards the centre of motion.","Property, Relation"
"In Simple harmonic motion, the displacement x (t) of a particle from
its equilibrium position is given by,
x (t) = A cos ( ωt + Φ )",Formula
" ωt + Φ is the phase of the motion and Φ is the phase constant. The
angular frequency ω is related to the period and frequency of the
motion by, ω=2π/T=2πν
","Definition, Property, Formula, Relation"
"Two perpendicular projections of uniform circular motion will give
simple harmonic motion for projection along each direction with center
of the circle as the mean position.",Property
"The motion of a simple pendulum swinging through small angles is
approximately simple harmonic. The period of oscillation is given by
T=2πroot(l/g)","Property, Formula, Relation"
"The motion of a simple pendulum is simple harmonic for small angular
displacement",Property
"A particle of mass m oscillating under the influence of a Hooke’s law
restoring force given by F = – k x exhibits simple harmonic motion
with ω=root(k/m)=angular frequency
T=2πroot(m/k)=Period
","Property, Formula, Relation"
"The restoring force in case of wooden cylinder floating on water is due
to increase in up thrust as it is pressed into the water. ","Causes, Reasoning"
"The restoring force in case of Liquid in U tube arises due to excess
pressure in the liquid column when the liquid levels in the two arms
are not equal.","Causes, Reasoning"
"A simple pendulum undergoing SHM in the plane parallel to the length
of the wire is due to restoring force that arises due to increase in
tension in the wire","Causes, Reasoning"
"The mechanical energy in a real oscillating system decreases during
oscillations because external forces, such as drag, inhibit the
oscillations and transfer mechanical energy to thermal energy. The
real oscillator and its motion are then said to be damped. ","Reasoning, Property, Definition, Causes"
"If an external force with angular frequency ωd acts on an oscillating
system with natural angular frequency ω, the system oscillates with
angular frequency ωd. The amplitude of oscillations is the greatest
when
ωd = ω
This condition is called resonance. ","Definition, Formula, Relation, Property"
"Introduction

In this chapter we will learn about oscillatory motion or oscillations. Any motion which repeats itself at regular intervals of time is known as periodic motion. If a body moves back and forth repeatedly about its mean position then it is said to be in oscillatory motion.

For example: The to and fro movement of pendulum, jumping on a trampoline, a child swinging on a swing.

Oscillations can be defined as Periodic to and fro motion which repeat itself at regular intervals of time.","Definition, Examples"
"Periodic and Oscillatory motions

Oscillations are defined as to and fro motion which repeat itself after regular intervals of time.In oscillations, the frequency of vibrations is comparatively less. 

For example: The to and fro motion of a pendulum clock","Definition, Examples, Property"
"Vibrations are defined as movement of object about its mean position and this motion can be linear, circular, periodic or non-periodic. If vibrations frequency is more and external force also acts on a body.

For eg: - Vibration of guitar string.When we move our fingers on the strings of guitar the strings vibrate so rapidly we can’t make it out when it comes to its mean position and when it goes to extreme position because the frequency is very high as a result it has vibratory motion.

","Definition, Examples, Property"
"Oscillatory motion and Periodic Motion

Every oscillatory motion is periodic motion that is every oscillatory motion repeats itself after the fixed interval of time. But every periodic motion is not oscillatory.For e.g.:- Motion of planets around the sun is periodic but is not oscillatory motion.","Property, Examples"
"Equilibrium Position

Oscillating bodies comes to rest at their equilibrium positions. When a bob is suspended from a rigid support it goes to extreme positions and then comes to its mean position which is also known as equilibrium position.
Equilibrium Position is that position where an object tends to come at rest when no external force is applied.
To and fro motion of the pendulum oscillating from its mean position B to its either extreme positions A and C resp.

","Definition, Property"
"Period

The time taken by an oscillating body to complete one cycle of oscillation.This means the to and fro motion of the body gets repeated after fixed interval of time.
It is denoted by T.
I. unit is second.
The above image describes the motion of the pendulum, it goes from B to A and then back to B from A. Similarlythe motion of pendulum from B to C.","Definition, Property"
"Frequency

It is defined as number of cycles per second.

It is denoted by ν.
I.unit is sec-1
Special Unit is Hertz(Hz)","Definition, Property"
"Relation between Period and Frequency

                  ν = 1/T

where ν = number of cycles in 1 second

T = 1 cycle","Formula, Relation"
"Displacement

Displacement in periodic motion can be represented by a function which is periodic which repeats after fixed interval of time.
In the above image we can see that motion of an oscillating simple pendulum canbe described in terms of angular displacement θ from the vertical.
In the above image we can see that there is a block whose one end is attached to a spring and another is attached to a rigid wall.x is the displacement from the wall.

In the above figure a blockis attached to a spring, the other end of which is fixed to a rigid wall. The block moves on a frictionless surface. The motion of the block can be described in terms of its distance or displacement x from the wall.

f (t) = A cos ωt

As cosine function repeats after 2π so it can be written as

cos (θ) = cos (ωt + 2π)            Equation (1)

cos (ωt) = cos (ωt + 2π) (it keep on repeating after 2π)

 

Let Time Period = T

f (T) = f(t+T) where displacement keeps on repeating after (t+T)

Acos (ωt) = cosω(t+T) = Acos (ωt+ wT)

Acosωt = A cos (ωt+ωT)          Equation (2)

From Equation (1) and Equation (2)

ωT= 2π

Or T=2π /ω

","Definition, Property, Formula, Relation"
"Displacement as a combination of sine and cosine functions

f (t) = A cos ωt

f (t) = A sin ωt

f (t) = A sin ωt + A cos ωt

LetA = D cosΦ              Equation (3)

B=DsinΦEquation (4)

f (t) =DcosΦ sinωT + DsinΦ cos ωt

D (cosΦ sinωT + sinΦ cos ωt)

(Using sinAcosB + sinBcosA = sin (A+B))

Therefore we can write

f (T)= D sin (ωT+Φ)

From the above expression we can say displacement can be written as sine and cosine functions.

","Property, Formula, Relation"
"D in terms of A and B:-

A2 B2 = D2sin2 Φ + D2cos2 Φ

A2 B2 = D2

Or D= AB

Φ In terms of A and B

Dividing Equation (4) by (3)

B/A= DsinΦ/Dcos Φ

tan Φ = B/A

Or Φ= tan-1 B/A","Forrmula, Relation"
"SIMPLE HARMONIC MOTION
Simple Harmonic Motion (SHM) is a periodic motion the body moves to and fro about its mean position.The restoring force on the oscillating body is directly proportional to its displacement and is always directed towards its mean position.

In the above image we can see that a particle is vibrating to and fro within the limits –A and +A.

The oscillatory motion is said to be SHM if the displacement x of the particle from origin varies with time t:

x (t) = A cos (ωt + Φ)

Where

x (t) : displacement x as a function of time

A= amplitude

It is defined as magnitude of maximum displacement of the particle from its mean position.
ωt +Φ = phase angle (time-dependent)

ω= angular frequency

Φ = phase constant

SHM is a periodic motion in which displacement is a sinusoidal function of time.
If we plot the graph between displacement versus time we can conclude that the displacement is continuous function of time.","Definition, Property, Formula, Relation"
