Paragraph,Labels
"Transistor configuration

The possible configurations of transistor are (a) Common Base (b) Common Emitter (c) Common Collector. The same can be represented as given below:

Common Emitter configuration

The emitter of the transistor is common to both the input and the output


Common Base configuration

The base of the transistor is common to both the input and the output
 

Common Collector configuration

The collector of the transistor is common to both the input and the output","Types, Property"
"Common Emitter characteristics

When the transistor is used in Common Emitter configuration, the input is measured between the base and the emitter; the output is measured between the collector and the emitter

Input characteristics

The variation of base current IB with base-emitter voltage VBE is called input characteristics
While studying the dependence of IB on VBE , the collector-emitter voltage VCE is kept fixed
The current is small as long as VBE is less that the barrier voltage
When VBE is greater than the barrier voltage, the curves look similar to that of a forward biased diode
Input dynamic resistance of transistor –Input dynamic resistance of transistor (Ri) is defined as the ratio of change in base-emitter voltage δVBE to the resulting change in the base current δIB at constant collector-emitter voltage VCE
Ri = (  δVBE / δIB ) when VCE is constant



Output characteristics

The variation of collector current IC with collector-emitter voltage VCE is called output characteristics
While studying the dependence of IC on VCE , the base current IB is kept constant
From the graph, we see that as long as the collector-emitter junction is reverse biased, we get IC almost independent of VCE
We also find that for the given value of VCE, IC is large for large value of IB
Output dynamic resistance of transistor – Output dynamic resistance of transistor (Ro) is defined as the ratio of change in collector-emitter voltage δVCE to the resulting change in the collector current δICat constant base current IB
Ri = (  δVCE / δIC ) when IBis constant","Definition, Property, Formula, Relation"
"Transistor as a switch

Circuit Diagram

Let us consider n-p-n transistor which is of common emitter configuration


Working

Using Kirchhoff’s law for the above circuit,

For the input side,

-VBB +  IBRB + VBE  = 0

In other words, VBB  =   IBRB + VBE    ----------------------------------------------(1)

Similarly, in the case of output side,

-VCC + IcRc + VCE = 0

In other words, VCE=  VCC  -  IcRc ----------------------------------------------(2)

Assume VBB as the DC input voltage Vi and VCE as output voltage Vo

Hence (1) and (2) becomes,

Vi  =   IBRB + VBE------------------------------------------------------------------------------------(3)

Vo=  VCC  -  IcRc------------------------------------------------------------------------------------(4)

Let us consider the change of Vo as Vi changes from 0 to higher value

Case 1 – When Vi < 0.6 V, there is no collector current. Hence, from (4), we get

Vo=  VCC 

The transistor is said to be in cut off state

Case 2 – When 0.6V <Vi <= 1.0 V, there will be some collector current.

 Hence, from (4), we get Ic increases. Hence, as Ic term is subtracted in (4) the value of Vo output voltage decreases.

In this range, as Ic increases almost linearly, so Vo decreases linearly. The transistor is said to be in active state at this stage

Case 3 –When Vi> 1.0 V, Vo is found to decrease towards zero but not zero. The collector current Ic becomes maximum and the transistor is in saturation state.

Graph

The relationship between Vi and Vo is called transfer characteristic curve of a base biased transistor in Common emitter configuration. The above mentioned regions – Cut off region, Active region and Saturation region are marked in the graph.

In cut-off state when Vi is low, the transistor is not working and hence said to be in switched off state.  In saturation state when Vi is high, the transistor is fully conducting as Ic is nearly equal to maximum or saturated. As the transistor is fully conducting, it is said to be in switched on state.

Thus the transistor acts as a switch.

","Definition, Formula, Relation, Reasoning, Property"
"Transistor as an amplifier

Amplifier – It is a device which is used for increasing the amplitude of the alternating voltage, current or power

Amplifier using n-p-n transistor in common emitter configuration is shown below:

Circuit Diagram:



The emitter is common to both the input and output circuit
The input circuit is forward biased with the battery VBB and the output circuit is reverse biased with the battery Vcc
RL is the load resistor connected in the collector circuit
Input and output:

Working:

Case 1 – No AC signal voltage is applied to the input circuit

When no AC signal voltage is applied to the input circuit, let the emitter current, base current and collector current be IE, IB and Ic
By applying Kirchhoff’s law, we know, IE = IB + Ic
From the output circuit, we find, VCC = VCE + Icily Hence, VCE = VCC - IcRL
Case 2 – When AC signal voltage is applied to the input circuit

There will be a change in the emitter-base voltage and hence the emitter current
As emitter current changes, collector current changes
In equation, VCE = VCC - IcRL as the collector current changes, the collector voltage VCE changes accordingly as VCC is fixed
The change in the collector voltage appears to be amplified output of the input variation
Current and Voltage gain

The change in the output current by the input current is called current gain indicated by βac
βac = Change in Ic  / Change in IB = ic / ib

The change in the output voltage by the input voltage is called voltage gain indicated by Av
Av = vo / vi = δVCE / r δIB  where r is the input resistance

    = - βac RL / r

The negative sign indicates that the output voltage is opposite with the phase of input voltage

Power gain

The power again is the product of the current gain and voltage gain.
Ap = βac * Av
The power gain is also defined as the ratio of change in output power to the change in input power","Definition, Property, Formula, Relation, Reasoning"
"Digital electronics – Introduction

Logic gates

In digital electronics, we consider only two values of voltage – high represented as 1 and low represented as 0
Logical gates are electronic circuits
Just as a gate controls the flow of vehicles, the logical gates controls the flow of information based on the logical relations. Only if the logical relations are satisfied, the digital circuit allows the signal to pass through
The logic gates are the basic building blocks of digital electronics.
We can say logic gate is a digital circuit which follows a logical relationship between the input and output
Some of the basic types of logical gate are – NOT, OR, AND, NOR and NAND. Every gate has a single or multiple input and output
Every gate is represented by a symbol
The input and output of the logical gate is represented in the form of a truth table. The truth table considers all possible combinations of the input and shows the respective output in each case
NOT gate

The symbol and truth table for NOT gate is as given below:



OR gate

The symbol and truth table for NOT gate is as given below:



AND gate

The symbol and truth table for NOT gate is as given below:



NOR gate

The symbol and truth table for NOT gate is as given below:



NAND gate

The symbol and truth table for NOT gate is as given below:



Universal gate

The NAND gate and the NOR gate are called as universal gates as any Boolean function can be implemented without the need to use any other gate.","Definition, Property, Types, Reasoning"
"Integrated circuits

The components like diode, transistor, resistor, inductor, and capacitor are connected by soldering wires in desired manner, to make conventional circuits
 

But still such circuits are still bulky; They are also less reliable and less shock proof
The concept of fabricating an entire circuit on a small single chip of semiconductor is called Integrated circuit; The chip dimensions are as small as 1mm * 1 mm or even less than that


The integrated chip can be categorised into (a) linear or analog IC (b) digital IC
Linear or Analog IC – The signals change continuously over a range of values between maximum and minimum; The output varies linearly as the input ; The most useful linear IC is an operational amplifier
Digital IC – These have two values – high and low; These contain logical gates. – Depending upon the number of circuit components or logic gates used, they can be classified into SSI, MSI, LSI or VLSI
If the number of gates is less than or equal to 10, we call it as SSI – small scale integration
If the number of gates is less than or equal to 100, we call it as MSI – medium scale integration
If the number of gates is less than or equal to 1000, we call it as LSI – large scale integration
If the number of gates is greater than 1000, we call it as VLSI – very large scale integration","Definition, Property, Types, Relation"
"Metals They possess very low resistivity or high conductivity.
ρ ~ 10-2.10-8 Ωm, σ ~102. 108 Sm-1",Property
"Semiconductors They have resistivity or conductivity intermediate to metals and insulators.
ρ ~ 10-5. 106 Ωm, σ ~ 10+5 .10-6 Sm-1",Property
"Types of Semiconductors Types of semiconductors are given below:
(i) Elements Semiconductors These semiconductors are available in natural form, e.g. silicon and germanium.
(ii) Compound Semiconductors These semiconductors are made by compounding the metals, e.g. CdS, GaAs, CdSe, InP, anthracene, polyaniline, etc.","Types, Definition, Examples"
"Insulators They have high resistivity or low conductivity.
ρ ~ 1011 . 1019 Ωm, σ ~ 10-11. 10-19 Sm-1",Property
"Energy Band In a crystal due to interatomic interaction, valence electrons of one atom are shared by more than one atom in the crystal. Now, splitting of energy level takes place. The collection of these closely spaced energy levels are called an energy band.
","Definition, Property"
Valence Band Valence band are the energy band which includes the energy levels of the valence electrons,Definition
Conduction Band Conduction band is the energy band above the valence band.,Definition
Energy Band Gap The minimum energy required for shifting electrons from valence band to conduction band is called energy band gap (Eg ).,Definition
 Fermi Energy It is the maximum possible energy possessed by free electrons of a material at absolute zero temperature (i.e. 0K),Definition
" On the basis of purity , semiconductors are of two types:
(i) Intrinsic Semiconductors It is a pure semiconductor without any significant dopant species present
ne  = nh =ni 
where , ne and nh are number densities of electrons and holes respectively and ni  is called intrinsic carrier concentration.
An intrinsic semiconductor is also called an undoped semiconductor or i-type semiconductor
(ii) Extrinsic Semiconductors Pure semiconductor when doped with the impurity, it is known as extrinsic semiconductor.
Extrinsic semiconductors are basically of two types: (a) n-type semiconductors
(b) p-type semiconductors
NOTE: Both the type of semiconductors are electrically neutral.","Types, Property, Definition, Relation"
"In n-type semiconductor, majority charge carriers are electrons and minority charge carriers are holes, i.e. ne> nh .
Here, we dope Si or Ge with a pentavalent element, then four of its electrons bond with the four silicon neighbours, while fifth remains very weakly bound to its parent atom.",Property
"In p-type semiconductor, majority charge carriers are holes and minority charge carriers are eletron i.e. nh  > ne .
In a p-type semiconductor, doping is done with trivalent impurity atoms, i.e. those atoms which have three valence electrons in their valence shell.",Property
"At equilibrium condition, ne nh = ni2","Formula, Relation"
"Minimum energy required to create a hole-electron pair, hv > Eg  where, Eg  is energy band gap.","Formula, Relation"
"Electric current, I = eA(neve + nhvh) where, A is area of cross-section.
where, ve and vh are speed of electron and hole respectively.","Formula, Relation"
p-n Junction A p-n junction is an arrangement made by a close contact of n-type semiconductor and p-type semiconductor.,Definition
"Formation of Depletion Region in p-n Junction During formation of p-n junction, due to the concentration gradient across p and n sides, holes diffuse from p-side to n-side (p —> n) and electrons diffuse from n-side to p-side (n —> p).
This space charge region on either side of the junction together is known as depletion region.
Depletion region is free from mobile charge carriers. Width of depletion region is of the order of 10-6 m. The potential difference developed across the depletion region is called the potential barrier.","Definition, Property, Reasoning"
Semiconductor Diode/p-n Junction Diode A semiconductor diode is basically a p-n junction with metallic contacts provided at the ends for the application of an external voltage.,Definition
The graphical relations between voltage applied across p-n junction and current flowing through the junction are called I-V characteristics of junction diode.,Definition
"(i) Junction diode is said to be forward bias when the positive terminal of the external
battery is connected less to the p-side and negative terminal to the n-side of the diode.",Definition
"The DC resistance of a junction diode,
rDC = V/I",Formula
"The dynamic resistance of junction diode,
rAC = ∆V/∆I",Formula
"Diode as Rectifier The process of converting alternating voltage/current into direct voltage/current is called rectification. Diode is used as a rectifier for converting alternating current/voltage into direct current/voltage.
There are two ways of using a diode as a rectifier i.e
(i) Diode as a Half-Wave Rectifier Diode conducts corresponding to positive half cycle and does not conduct during negative half cycle. Hence, AC is converted by diode into unidirectional pulsating DC. This action is known as half-wave rectification.
(ii) Diode as a Full-Wave Rectifier In the full-wave rectifier, two p-n junction diodes, D1 and D2 are used.
Its working based on the principle that junction diode offer very low resistance in forward bias and very high resistance in reverse bias.","Definition, Types, Property"
"The average value or DC value obtained from a half-wave rectifier,
Idc=I0/π",Formula
"The average value or DC value obtained from a full-wave rectifier,
Idc=2I0/π",Formula
The pulse frequency of a half-wave rectifier is equal to frequency of AC.,"Relation, Property"
The pulse frequency of a full-wave rectifier is double to that of AC.,"Relation, Property"
" Optoelectronic Devices Semiconductor diodes in which carriers are generated by photons, i.e. photo-excitation, such devices are known as optoelectronic devices.
These are as follows:
(i) Light Emitting Diode (LED) It is a heavily doped p-n junction diode which converts electrical energy into light energy.
LEDs has the following advantages over conventional incandescent low power lamps
(a) Fast action and no warm up time required
(b) It is nearly monochromatic
(c) Low operational voltage and less power consumed
(d) Fast ON-OFF switching capability.
(ii) Photodiode A photodiode is a special type of junction diode used for detecting optical signals. It is a reverse biased p-n junction made from a photosensitive material.
We observe from the figure that current in photodiode changes with the change in light intensity (I) when reverse bias is applied.
(iii) Solar Cell Solar cell is a p-n junction diode which converts solar energy into electrical energy.
The materials used for solar cell are Si and GaAs.
","Definition, Property"
Zener Diode Zener diode is a reverse biased heavily doped p-n junction diode. It is operated in breakdown region.,"Definition, Property"
"Zener Diode as a Voltage Regulator When the applied reverse voltage (V) reaches the breakdown voltage (Vz) of the Zener diode there is a large change in the current. So, after the breakdown voltage Vz, a large change in the current can be produced by almost insignificant change in the reverse bias voltage i.e. Zener voltage remains constant even though the current through the Zener diode varies over a wide range","Reasoning, Property"
"Two Basic Modes of Communication:
Point to point
Broadcast",Types
"Point to Point Mode of Communication: Here, communication takes place over a link between a single transmitter and a receiver. Telephony is an example of such a mode of communication.","Definition, Examples"
"Broadcast Mode of Communication: Here, there are a large number of receivers corresponding to a single transmitter. Radio and television are examples of broadcast mode of communication.","Definition, Examples"
Analog Mode of Transmission: An analog message is physical quantity that varies with time usually in a smooth and continuous fashion.,Definition
Digital Mode of Transmission: A digital message is an ordered sequence of symbols selected from a finite set of discrete elements.,Definition
"Operational advantages of digital communication system over analog communication systems:
An improved security message.
Increased immunity to noise and external interference.
A common format for encoding different kinds of message signals for the purpose of transmission.
Flexibility in configuration digital communication system.","Property, Effects"
"Basic Terminology used in Electronic Communication Systems: Transducer, signal, noise, transmitter, receiver, attenuation, amplification, range, bandwidth, modulation, demodulation, repeater",Definition
"Undesirable Effects in the Source of Signal Transmission: Attenuation, distortion, interference and noise are the undesirable effects in the source of signal transmission.","Property, Effects"
"Bandwidth of Signals:
The speech signal requires a bandwidth of 2800 Hz (3100 Hz – 300 Hz) for commercial telephonic communication.
For frequencies produced by musical instruments, the audible range of frequencies extends from 20 Hz to 20 kHz.
Video signals for transmission of pictures require about 4.2 MHz of bandwidth.
A TV signal contains both voice and picture and is usually allocated 6 MHz of bandwidth for transmission.",Property
"Bandwidth of Transmission Medium: The commonly used transmission media are wire, free space and fiber optic cable.",Examples
"Propagation of Electromagnetic Waves: For transmission over long distances, signals are radiated into space using devices called antennas. The radiated signals propagate as electromagnetic waves and the mode of propagation is influenced by the presence of the earth and its atmosphere. Near the surface of the earth, electromagnetic waves propagate as surface waves. Surface wave propagation is useful up to a few MHz frequencies.  Long distance communication between two points on the earth is achieved through reflection of electromagnetic waves by ionosphere. Such waves are called sky waves. Sky wave propagation takes place up to frequency of about 30 MHz. Above this frequency, electromagnetic waves essentially propagate as space waves. Space waves are used for line-of-sight  communication and satellite communication.","Definition, Property"
"Modulation: The process of changing some characteristics such as amplitude, frequency or phase of a carrier wave in accordance with the intensity of the signal is known as modulation.",Definition
"Types of Modulation:
Amplitude modulation
Frequency modulation
Phase modulation.",Types
Amplitude Modulation: The amplitude of the carrier wave changes according to the intensity of the signal. The amplitude variation of the carrier wave is at the signal frequency fs.,"Definition, Property"
"Production of Amplitude Modulated Wave: Amplitude modulated waves can be produced by application of the message signal and the carrier wave to a non-linear device, followed by a band pass filter.",Property
Modulation Factor: The ratio of change of amplitude of carrier wave to the amplitude of normal carrier wave is called modulation factor (m).,Definition
"Classification of Pulse Modulation: Pulse modulation could be classified as: Pulse Amplitude Modulation (PAM), Pulse Duration Modulation (PDM) or Pulse Width Modulation (PWM) and Pulse Position Modulation (PPM).",Types
Demodulation: Demodulation is the process of recovering the signal intelligence from a modulated carrier wave.,Definition
Transmitter: It is a set up that transmits the message to the receiving end through the communication channel.,Definition
Receiver: It is a set up that receives the transmitted signals from the transmission medium and converts those signals back to their original form.,Definition
"Detection of an AM signal: AM detection, which is the process of recovering the modulating signal from an AM waveform, is carried out using a rectifier and an envelope detector.","Definition, Property"
"Internet: It permits communication and sharing of all types of information between any two or more computers connected through a large and complex network.The application includes- E- mail, File transfer, WWW, E- commerce and Chat","Definition, Examples, Property"
"Mobile Telephony: The concept of this system is to divide the service area into a suitable number of cells centred on an office called MTSO (Mobile Telephone Switching Office). Each cell contains a low-power transmitter called a base station and caters to a large number of mobile receivers (popularly called cell phones).When a mobile receiver crosses the coverage area of one base station, it is necessary for the mobile user to be transferred to another base station. This procedure is called handover or handoff.",Definition
"Facsimile (FAX): It scans the contents of a document (as an image, not text) to create electronic signals.These signals are then sent to the destination (another FAX machine) in an orderly manner using telephone lines.Then the signals are reconverted into a replica of the original document.",Definition
"Baseband Signals

Message signals are also called baseband signals, which essentially designate the band of frequencies representing the original signal, as delivered by the source of information.","Definition, Property"
"Modulation

It is the phenomena of superimposing the low audio frequency baseband message or information signals or modulating signal on a high-frequency carrier wave. The resultant wave is called the transmitted wave, which is transmitted.",Definition
"Necessity of Modulation

We cannot transmit an electronic signal in the audio frequency (AF) range [baseband signal frequency less than 20 kHz] over a long distance directly due to the following reasons

• Size of the antenna or aerial

• Effective power radiated by an antenna

• Mixing up of signals from different transmitters

To overcome these limitations, we use the process of modulation.

",Reasoning
"Types of Modulation

There are three types of modulation:

• Amplitude modulation (AM)

• Frequency modulation (FM)

• Phase modulation (PM)",Types
"Amplitude modulation

In amplitude modulation the amplitude of the carrier is varied in accordance with the information signal.",Definition
"Frequency modulation

Let c(t) = Acsin ωct represent carrier wave and m(t) = Amsinωmt represent the message or the modulating signal where ωm = 2πfm is the angular frequency of the message signal.

The modulated signal cm (t) can be written as cm (t) = (Ac + Am sin ωmt) sin ωct

Here, the modulated signal now contains the message signal,

cm (t) = Ac sinωct + μAc sinωmt sinωct …(i)

Here μ = Am/Ac is the modulation index and μ ≤ 1. It should be kept less than 1 to avoid distortion.

On further simplifying equation …(i) we get

cm (t) = Ac sinωct + (μAc/2) cos (ωc ‒ ωm) t ‒ (μAc/2) cos (ωc + ωm) t.","Formula, Relation, Property"
"Frequency Spectrum of the Amplitude Modulated Signal
Here, ωc – ωm and ωc + ωm are respectively called the lower side and upper side frequencies.

As long as the broadcast frequencies (carrier waves) are sufficiently spaced out so that sidebands do not overlap, different stations can operate without interfering with each other.
","Definition, Property"
"Production of Amplitude Modulated Wave

Block diagram of a simple modulator for obtaining an AM signal is shown in the figure given below
Here the modulating signal Am sin ωmt is added to the carrier signal Ac sin ωct to produce the signal x (t). This signal x (t) = Am sinωmt + Ac sinωct is passed through a square law device which is a non-linear device which produces an output y (t) = B x (t) + Cx2 (t) where B and C are constants.

The modulated signal cannot be transmitted as such. The modulated signal is fed to an antenna of appropriate size for radiation as shown in figure given below","Reasoning, Property, Formula"
"Detection of Amplitude Modulated Wave

Detection is the process of recovering the modulating signal from the modulated carrier wave.

The block diagram of a typical receiver is shown in the figure given below:
The transmitted message signal gets attenuated while propagating through the channel.

The receiving antenna is, therefore, to be followed by an amplifier & a detector.

In addition, to facilitate further processing, the carrier frequency is usually changed to a lower frequency by what is called an intermediate frequency (IF) stage preceding the detection.

The detected signal may not be strong enough to be made use of and hence is required to be amplified. The block diagram of a detector for AM signal, the quantity on y-axis can be current or voltage
The modulated signal of the form given in (a) of above figure is passed through a rectifier to produce the output shown in (b). This envelope of the signal (b) is message signal. In order to retrieve m(t ), the signal is passed through an envelope detector (which may consist of a simple RC circuit).","Definition, Property, Reasoning"
"Internet

It is a system with billions of users worldwide. It permits communication and sharing of all types of information between any two or more computers connected through a large and complex network.",Definition
"Email (or Electric Mail)

It permits the exchange of text/graphic material (digital data and information) using email software. One can write a letter and send it to the recipient through ISP’s (Internet Service Providers) who work like the dispatching and receiving post offices.

","Definition, Property"
"FTP (or File Transfer Protocol)

FTP is a standard network protocol used to transfer computer files from one computer to another connected to the Internet",Definition
"World Wide Web (WWW)

Computers that store specific information for sharing with others provide websites either directly or through web service providers. Companies or individuals can post information about their activities for restricted or free use on their websites. This information becomes accessible to the users. Several search engines like Google, Yahoo! etc. help us in finding information by listing the related websites.","Definition, Property, Examples"
"HTML

HTML is an acronym for Hyper Text Markup Language. It is the set of markup codes or symbols used for creating web pages.",Definition
"E-commerce  

It is a term used for the use of the Internet to promote a business using electronic means such as using credit cards. 
With the help of E-commerce, customers view images and receive all the information about various products or services of companies through their websites. Customers can do on-line shopping from home or office. Goods are dispatched or services are provided by the company through mail or courier.","Definition, Property"
"Chat

It is the real-time conversation among people with common interests through typed messages is called chat. Anyone belonging to the chat group gets the message instantaneously and can respond rapidly.","Definition, Property"
"Facsimile (FAX)

It is the electronic reproduction and transmission of a document at a distant place is carried out with the help of FAX.  It scans the contents of a document (as an image) and converts it into electronic signals. These signals are then sent to the destination (another FAX machine) in an orderly manner using telephone lines. 
At the destination, the signals are reconverted into a replica of the original document. Note that FAX provides an image of a static document unlike the image provided by television of objects that might be dynamic.","Definition, Property"
"Introduction

We live in the world of information. Information needs to be communicated from one entity to another entity. This act of sending and receiving message from one place to another place, successfully, is called communication.

The word successful in the above definition, implies many things like

Common understanding by the sender and the receiver in interpreting the information
Quality in communication, which implies no addition, deletion or modification of the actual information
The growing needs of human beings in the field of communication imposed demands on

Complexity of information
Speed of transmission","Definition, Relation"
"Evolution in communication

The table below shows us how physical messengers who travelled from one place to another changed to the current day situation where information comes to your doorstep anytime with easy access",Property
"Communication System

The general form of communication system is depicted below:



As we see here, the basic elements of communication includes transmitter, Channel and the receiver.  The transmitter and the receiver may be located geographically at different places. The Channel connects the transmitter and the receiver.
Information Source – The source produces signal of the information which needs to be communicated.

Signal – Information in electrical form suitable for transmission is called signal.

Transmitter – Converts the source signal into suitable form for transmission through the channel.

Channel – The channel connecting the transmitter and the receiver is a physical medium. The channel can be in the form of wires, cables or wireless.

Noise – When the transmitted signal propagates along the channel, it may get distorted due to channel imperfection.

Thus, noise refers to unwanted signals that tend to disturb the process of communication from the transmitter to the receiver.

Receiver – Due to noise and other factors, the corrupted version of signal arrives at the receiver. The receiver has to reconstruct the signal into recognisable form of the original message for delivering it to the user. The signal at the receiver forms the output.","Definition, Property"
"Modes of communication

Point to point communication – There is a single link between the transmitter and the receiver. Communication takes place between single transmitter and receiver

Example – Telephone



Broadcast mode – There are large number of receivers though information is sent by a single transmitter.

Example – Television and Radio","Types, Definition, Examples"
"Communication – Terminology

Transducer – Any device which converts energy in one form to another form is called transducer.

Electrical transducer: A device that converts some physical variable like pressure, displacement, force, temperature, into corresponding variations in electrical signal. Hence, the output of this would be an electrical signal.

Signal Types – Information in electrical form suitable for transmission called signal, is of two types

Analog signal –

Continuous variations of voltage and current. Hence, single valued functions of time.
Sine wave is a fundamental analog signal
Example – Sound and picture signals in television


Digital signal –

Digital step value based
Binary system where 0 represents low level and 1 represents high level is used
Universal digital coding methods like BCD – Binary Coded Decimal and ASCII – American Standard Code of Information Interchange is used in common


Amplitude –

The maximum extent of vibration or oscillation from the position of equilibrium

 



Frequency –

The frequency is the number of waves which pass a fixed place in a given amount of time.



Phase –

The two waves depicted below have a phase difference indicated by the phase shift which is the fraction of the wave cycle which has elapsed relative to the origin.","Definition, Property, Examples"
"Signal propagation – Terminology

Attenuation – The loss of strength of the signal while propagating through a medium is known as attenuation.

Amplification – The process of increasing the amplitude of the signal by using an electronic circuit is called amplification. This also increases the strength of the signal. Hence, it compensates the attenuation of the signal.

Range – It is the largest distance between the source and the destination upto which the signal is received with sufficient strength.

Bandwidth – It refers to the frequency range for which the equipment operates.

Modulation – If the information signal is of low frequency, it cannot be transmitted to long distances. Hence, at transmission point, it is super imposed on high frequency wave. This high frequency wave acts as a carrier of information. This is modulation

 

Sinusoidal wave modulation:

There are 3 types of modulation, namely 1. Amplitude modulation 2.Frequency modulation and 3. Phase modulation

Amplitude modulation –

The amplitude of the carrier wave is varied in accordance with the information signal


Frequency modulation –

The frequency of the carrier wave is varied in accordance with the information signal


Phase modulation –

The phase of the carrier wave is varied in accordance with the information signal


Pulse wave modulation:



There are 3 types of pulse wave modulation – namely (a) Pulse amplitude modulation (b) Pulse width modulation (c) Pulse position modulation

Demodulation – The process of retrieval of information from the carrier wave at the receiver is termed as demodulation. This is a reverse of modulation.

Repeater – A repeater is a combination of receiver and a transmitter.

A repeater picks up the signal from the transmitter, amplifies and retransmits it to the receiver. Thus repeaters are used to extend the range of communication system

Example – Communication satellite is a repeater station in space.","Definition, Property, Reasoning, Types"
"Propagation of electromagnetic waves

While communication using radio waves, the transmitter antenna radiates electromagnetic waves. These waves travel through the space and reach the receiving antenna at the other end. We have considered below some of the wave propagation methods in brief.

Ground or Surface wave propagation:



In this mode of wave propagation, ground has a strong influence on propagation of signal waves from the transmitting antenna to the receiving antenna. The signal wave glides over the surface of the earth
While propagating on the surface of the earth, the ground wave induces current in the ground. It also bends around the corner of the objects on the earth
Due to this, the energy of the ground wave is gradually absorbed by the earth and the power of the ground wave decreases
The power of the ground wave decreases with the increase in the distance from the transmitting station. This phenomenon of loss of power of the ground wave is called attenuation
The attenuation of ground waves increases very rapidly with the increase in its frequency
Thus, ground wave communication is not suited for high frequency signal wave and for very long range communication
To radiate signals with high efficiency, the antennas should have a size comparable to the wavelength of the signal
Sky waves:



The ionosphere plays a major role in sky wave propagation. We know that the earth’s atmosphere is divided into various regions like – Troposphere, Stratosphere, Mesosphere and Ionosphere.
The ionosphere is also called as thermosphere as temperature increases rapidly here and it is the outermost part of the earth’s atmosphere
Above troposphere, we have various layers like D (part of stratosphere), E (part of stratosphere), F1 (part of mesosphere), F2 (part of ionosphere)
The ionosphere is called so because of the presence of large number of ions or charged particles. Ionisation occurs due to the absorption of the ultraviolet and other high energy radiation coming from the sun, by the air molecues
The phenomenon of bending of electromagnetic waves in this layer so that they are diverted towards the earth is helpful in skywavepropogation. This is similar to total internal reflection in optics
The radiowaves of frequency range from 1710 kHz to 40 MHz are propagated in sky wave propagation
Space waves:



The space waves travel in straight line from the transmitting antenna to the receiving antenna.
Hence, space waves are used for line of sight communication such as television broadcast, microwave link and satellite communication
The line of sight communication is limited by (a) the line of sight distance (b) the curvature of the earth
At some point by the curvature of the earth, the line of sight propagation gets blocked.
The line of sight distance is the distance between transmitting antenna and receiving antenna at which they can see each other. It is also called range of communication dM
The range of space wave communication can be increased by increasing the heights of the transmitting antenna and receiving antenna.
The maximum line of sight distance (range of communication) dM between two transmitting anternna of height hT and the receiving antenna of height hR above the earth is given by
dM= (2RhT)1/2 + (2RhR)1/2","Definition, Property, Reasoning, Relation, Formula, Causes"
"Modulation and its necessity



Any message signal, in general, is not a single frequency sinusoidal. But it spreads over a range of frequencies called the signal bandwidth.

Suppose we wish to transmit an electronic signal, in the audio frequency range, say 20 Hz to 20kHz range, over a long distance we need to consider factors like

Size of the antenna
Effective power radiated by the antenna
Avoiding mixing of signals from different transmitters
Size of antenna:

Antenna is needed for both transmission and reception
Antenna should have a size comparable to the wavelength of the signal, atleastλ/4 where λ is the wavelength of the signal
In the above audio frequency range, if we consider frequency ט = 15,000 Hz. Then λ = c / ט = 3 * 108 / 15,000 = 20,000 m
Hence, antenna length = λ/4 = 20,000 / 4 = 5000 m.
It is practically impossible to design an antenna of height 5000m
So the transmission frequency should be raised in such a way that the length of the antenna is within 100m which is feasible for practical purpose
This shows that there is a need for converting low frequency signal to high frequency before transmission
 

Effective power radiated by the antenna:

Effective power rated by the antenna = P = E/t
Also, E = hט = hc/λ
Hence, P = E/t = hc/λ * c/λ
Studies reveal that if l is the linear length of the antenna, then P is proporational to (l/λ)2
Hence, for good transmission, high power and hence small wavelength and high frequency waves are required
High frequency waves becomes inevitable in this case also
Avoiding mixing of signals from different transmitters:

When many transmitters are transmitting baseband information signals simultaneously, they all gets mixed up
There is no way to distinguish between them
Possible solution is communication at high frequencies and allotting a band of frequencies for each transmitter so that there is no mixing
This is what is being dene for different radio and TV broadcast stations
Hence, we understand the necessity of modulation.

","Definition, Property, Relation, Formula, Reasoning"
"Band width

Bandwidth is also defined as the amount of data that can be transmitted in a fixed amount of time

Signals – Bandwidth:

The message signal can be voice, music, picture or computer data
Each of the above have different frequency ranges
The speech signals frequency range from 300Hz to 3100Hz. Hence, bandwidth = 3100 -300 = 2800 Hz
Any music requires bandwidth of 20kHz because of high frequencies produced by musical instruments
Video signals for transmission of picture requires 4.2 MHz of bandwidth
The Television signal which contains both voice and picture is usually allocated a bandwidth of 6MHz bandwidth for transmission
Transmission Medium – Bandwidth:

Different types of transmission media offers different bandwidth
Coaxial cables, widely used wire medium offers bandwidth of approximately 750 MHz
Communication through free space using radio waves offers wide range from hundreds of kHz to few GHz
Optical fibres are used in the frequency range of 1THz to 1000 THz (THz – Tera Hertz; 1THz = 1012Hz)
As mentioned earlier, to avoid mixing of signals, allotting a band of frequencies to a specific transmitter is in practise
The International Telecommunication Union administers this frequency allocation
Services like FM Broadcast, Television, Cellular Mobile Radio and Satellite communication operate under fixed frequency bands","Definition, Types, Property, Reasoning"
