Paragraph,Labels
Richter Scale: The Richter Scale was developed in 1935 by Charles Richter and Beno Gutenberg of California Institute of Technology. This is a logarithmic scale which shows the intensity of an earthquake. The intensity of an earthquake is measured on a scale of zero to 10. But earthquakes of more than 9 Richter have never been reported. The magnitude of earthquake increases by 100 times when we move one point on the Richter scale. This means that an earthquake measuring 5 on Richter scale is 100 times more powerful than one measuring 4 on Richter scale.,"Property, Reasoning"
Most of the earthquakes go unnoticed by us because they are below 4 on Richter Scale. Earthquakes which measure more than 7.5 on the Richter scale can be highly damaging.,"Causes, Effects"
"Dangers Due to Earthquake
An earthquake cannot cause any damage on its own. Most of the damages caused by an earthquake are because of collapse of man-made structures; like buildings, bridges, poles, etc. Sometimes, an earthquake can result in tsunami which causes large scale damage. The infamous tsunami in the Indian Ocean which came on 26th December 2004 was because of a massive earthquake near Java.","Effects, Examples"
"Protection Against Earthquake:
It is impossible to predict an earthquake and hence we need to take several precautionary measures to avoid or minimize the damage which may happen because of earthquake.",Reasoning
"Some of the preventive measures are as follows:

Buildings should be made quake proof. Engineers and architects are the experts who can give suitable advice in this regard.
Light-weight materials should be used for making the buildings in earthquake prone areas.
Cupboards should be fixed to the walls so that they do not fall on someone during an earthquake.
People should be made to practice drills for earthquake. Such drills should be frequently organized in schools and at public places.
In case of an earthquake, you should hide under a table or any other similar structure. If you are in bed, then keep a pillow over your head and do not move out of the bed. If you are in an open area, try to move away from buildings and other structures.
Proper installation of fire-fighting equipments should be ensured in buildings. Fire due to short circuit and gas leakage is quite common during an earthquake.
","Reasoning, Effects"
Paragraph ,Ans Types
We can see an object only when light from an object enters our eyes. The light may have been emitted by the object or may have been reflected by the object.,Reasoning
A mirror changes the direction of light that falls on it.,Property
"Actually a narrow beam of light is made of several rays. For simplicity, we use the term ray for a narrow beam of light.",Property
 Reflection: The mirror surface or a shiny surface scatters back a beam of light falling on it. This scattering back of light by mirror or shiny surface is known as reflection.,"Property, Definition"
 The ray of light which falls on the mirror is called incident ray. The point at which incident ray falls on the surface of a mirror is called point of incidence.,Definition
The ray that comes hack from the surface of a mirror after reflection is known as the reflected ray.,Definition
Normal: A perpendicular (a line making an angle of 900) at the point of incidence (where the incident ray strikes the mirror) is known as normal to the reflecting surface at point.,Definition
The angle between the incident ray and the normal is called the angle of incidence,Definition
 The angle between the normal and reflected ray is called the angle of reflection,Definition
" Laws of reflection      — The angle of incidence (∠i) is always equal to the angle of reflection. (∠r), i.e. ∠i = ∠r.      — The incident ray, the normal at the point of incidence and the reflected ray all lie in the same plane.","Definition, Property"
"The image formed by a plane mirror is erect. It is virtual (image cannot be obtained on screen) and is of the same size as the object, The image is at the same distance behind the mirror as the object is in front of it.",Property
"The image formed by a plane mirror: The left side of the object is seen on the right side in the image, and right side of the object appears to he on the left side in the image. This is known as lateral inversion.",Property
"Irregular and regular reflection. When rays of light fall on uneven shiny surface, the reflected rays are scattered in all directions, as shown in Fig. 16.3. In this case reflected rays are not parallel. Such a reflection is known as diffused or irregular reflection. It is caused due to irregularities of the reflecting surface.","Types, Definition, Causes"
"When rays of light fall on smooth shiny surface, they are reflected in a particular direction as shown in Fig. 16.4 and are parallel. Such a reflection is called regular reflection. Images are formed by regular reflection.","Property, Reasoning"
Nearly everything we see around is seen due to reflected light. The objects which shine in the light of other object are called illuminated objects.,Reasoning
The objects which emit their own light are known as luminous objects.,Definition
"Periscope: The periscope makes use of two plane mirrors placed in shaped box at 4 5ï¿½, 
Due to reflection from mirror 1 and reflection from mirror 2 one is able to see objects which are not visible directly. Periscopes are used in submarines, tanks and also by soldiers in bunker to see things outside.","Property, Reasoning, Examples"
" Kaleidoscope      
— It is based on the principle of multiple reflections. It consists of three plane mirror strips arranged at 60ï¿½ C to each other in a tube (hard card board tube).
 — One end of the tube is closed with the two circular glass discs-the inner being transparent glass and outer being of ground glass.     
 — Glass pieces or bangle pieces of various colours are kept between the two discs.     
— The other end is covered with transparent glass disc through which one can view the glass pieces.     
— Due to reflection in mirrors hexagonal patterns of coloured bangles can be seen.      
— As the tube is slowly rotated, new floral designs with different colour combinations can be seen.     
— An interested feature of a kaleidoscope is that you will never- see the same pattern again.      
— Designers of fhbries, wallpapers and artists use kaleidoscope to get idea for new patterns.","Property, Reasoning"
Dispersion: Splitting of light into its colours is called dispersion. The sunlight is retrrred to as white light that consists of seven colours.,"Definition, Reasoning"
Cornea: The outer coat of the eye is white. Its transparent front part is called cornea.,Property
Iris: A dark muscular structure present behind cornea is called iris. The colour of the iris determines the colour of the eye.,Property
"Pupil: It is a small opening in the iris. The size of the pupil is controlled by the is. Thus, iris controls the amount of light entering into the eye.",Property
Eye Lens: It is a double convex lens situated behind the iris. The eye lens has the capacity to change its focal length. So that it can focus the images of objects at different distances an the retina of the eye.,Property
"Retina: It is the innermost. layer of the eyeball on which eye lens focuses the image, Retina consists of:      — Nerve cells: Visual sensations are felt by nerve cells.      — Cone cells: They are sensitive to bright light. Cone cells sense colours.      — Rod cells: rfhev are sensitive to dim light.","Property, Types"
Optic Nerves: Sensations felt by the nerve cells of the retina are transmitted to the brain through the optic nerves.,Property
"Blind Spot and Yellow Spot: At the junction of the optic nerve and the retina, there are no rods and cones. So no vision is possible at that spot. This spot is called blind spot.      Yellow spot is located in the centre of the retina. It has maximum concentration of light sensitive cells.",Property
"The impression of an image persists for about 1116 of a second on the retina even after we have stopped seeing the object. If still images of a moving object are flashed on the eye at a rate faster than 16 second, then the eye perceives this object as mooing.","Property, Reasoning"
Range of normal vision: The distance between infinity and 25 cm is called the range of normal vision. The most comfortable distance at which one can read with a normal eye is about 25 cm.,Property
"Cataract: Tt is the eye disease in which eye lens becomes opaque and eye sight becomes fob.
The disease is treated by removing the opaque lens and inserting a new artificial lens.","Property, Reasoning"
Lack of vitamin A in diet may cause many eye diseases such as night blindness.,Reasoning
Braille: Louis Braille developed a system for visually challenged persons and published it in 1821.      Braille system has 63 dot patterns er characters. These patterns when embossed on Braille sheets help visually challenged persons to recognise words by touching.,Property
"Owl can see very well in the night. It has a large cornea and a large pupil to allow more light in its eyes. Its retina has a large number of rods but only a few cones. These features enable an owl to see in the night. During the day, a large pupil allows so much light in the eye that the owl cannot see objects.","Property, Reasoning"
Paragraph ,Ans Types
"We see so many things around us - a colorful rainbow, bright flowers during spring, a night lit sky, a serene scenery. We read books, admire paintings, see TV etc. We are able to 'see' all this because of Light and Sight. So, in this chapter we will explore the characteristics of Light and Sight.

",Reasoning
"We see objects around us due to 2 factors (i) Eyes (ii) Light.
With eyes and no light, (as in night), we cannot see objects around us. Similarly, if there was light and an individual is visually impaired, he/she still cannot see. Therefore, we need both factors ie Eyes and Light to see objects around us.
",Reasoning
"Reflection of Light

Bouncing back off a ray of light when it strikes a boundary between different media through which it cannot pass.",Property
"Ray of Light: A single thin light along a line. A ray of light is hypothetical. It is an ideal scenario. In reality, we have many rays which make a beam of light.

",Definition
"Incident Ray: The light ray, which strikes any surface, is called the incident ray.

",Definition
"Reflected Ray: The ray that comes back from the surface after reflection is known as the reflected ray.

",Definition
"Normal: A line drawn perpendicular to the line representing the mirror at the point where the incident ray strikes the mirror.

",Definition
"Angle of incidence: The angle between the normal and the incident ray is called the angle of incidence. It is denoted as i.

",Definition
"Angle of reflection: The angle between the normal and the reflected ray is called the angle of reflection. It is denoted as r.

",Definition
"Laws of Reflection

Law 1 : The incident ray, the normal at the point of incidence and the reflected ray all lie in the same plane.

Law 2 : Angle of incidence is equal to the angle of reflection

Law 3 or Law of Lateral Inversion: In a image formed by a mirror, the left of the object appears to be the right and the right of the object appears to be the right","Definition, Property"
"Image formation in a plane mirror
The object is placed at A.
The object could emit many rays of light, which are the incident rays. Now let us assume A-O1 and A-O2 are 2 incident rays.
O1-N1 and O2-N2 are the normals at the point O1 and O2 for the incident rays.
Draw the reflected rays (according to the laws of reflection) O1-B1 and O2-B2.
Extend the reflected rays behind the surface of the mirror.
The point at which they meet I, is the point a which the image of Object A is formed.
Note that the distance from the object to the mirror is the same as the distance of the image to the mirror.

",Reasoning
"Image formation at angled Mirrors
When two mirrors are placed a various angles w.r.t each other, the light gets reflected over and over again it forms, multiple images.

",Property
"Let M1 and M2 be 2 mirrors. Object O is the object.

If of angle between the mirrors is  90 degrees : Three images are formed. (Case i)

Image I1 of Object O due to Mirror M1 is formed
Image I2 of Object O due to Mirror M2 is formed
Now Object is I2 and I1. The image of I1 is formed at position I3 due to mirror M1. The image of I2 is formed at position I3 due to mirror M2.
 

If  the angle between the mirrors is 0 degrees ie mirrors being parallel to each other: Infinite images are formed.(Case ii)

Image I1 of Object O due to Mirror M1 is formed
Image I2 of Object O due to Mirror M2 is formed
Now Object is I2 and I1. The image of I1 is formed at position I3 due to mirror M2. The image of I2 is formed at position I4 due to mirror M1.
Now Object is I3 and I4. The image of I3 is formed at position I5 due to mirror M2. The image of I4 is formed at position I6 due to mirror M1. And it continues...
Going by this, as the angle decreases from 90 to 0, the number of images keeps increasing.","Reasoning, Property"
"Periscope: Periscope is an example wherein mirrors are placed at 45 degrees w.r.t each other.

",Property
"The light from the object is incident on the mirror M1 at an angle of 45 degrees.
The light is reflected away from the mirror M1 at an angle of 45 degrees.
It is again incident on mirror M2 at the same angle 45 degrees.
Mirror M2 reflects it back to your eye at the same angle.",Examples
"Periscopes are commonly used in submarines and military mainly for spying that is for observation from concealed positions. For a submarine which is deep inside the water, the surface and the objects above cannot be seen otherwise. But, by fitting a periscope, objects on the surface and outside can be viewed inside the submarine",Examples
"Regular Reflection: When light falls on a smooth uniform surface (like a mirror), all the parallel incident rays are reflected perfectly parallel. This is called Regular Reflection. ",Definition
"Diffused Reflection:  When light falls on a rough surface (like a stone, your body, your clothes etc), all the parallel incident rays are not reflected parallel to each other. This is called Diffused Reflection. ",Definition
 Both Regular and Diffused Reflection obey the Laws of Reflection. Diffused reflection is caused by irregularities in the reflecting surface and not due to the failure of Laws of Reflection.,Reasoning
"Luminous and Non-Luminous objects

All the objects that we see around us can be categorized into 2 categories",Types
"Luminous : Object which emit light of their own. Eg: Sun, Bulb, Candle, Fire","Definition, Examples"
"Illuminated or Non-luminous : Objects which donot have light of their own, but reflect off the light of luminous objects that fall on them to our eyes . They are visible due to the light they reflect. Moon, Blue Sky, Clouds, Trees, Car, Table","Definition, Examples"
"Components of White Light

Sunlight or White Light is made of 7 colors as in VIBGYOR(Violet, Indigo, Blue, Green, Yellow, Orange, Red). Pass white light through a prism and see it split into the components that it is made of.",Property
"
Human Eye 
Let's understand how the human eye helps us in seeing objects. The eye is roughly spherical in shape.
Light mainly falls on the cornea - the white clear front part of the eye. It is tough and protects the interior of the eye from accidents.
The iris (a muscular structure behind the cornea) of the eye controls the amount of light reaching the interior of the eye by automatically adjusting the size of the pupil. (The iris is that part of the eye which gives it the colour such as black, brown, green eyes commonly called cat-eyes etc)
The eye's crystalline biconvex shaped lens is located behind the pupil. It further focuses the light on the retina. The retina contains several nerve cells which convert the optical images to signals to the brain via the optic nerve.
There are 2 types of nerve cells. (i) Cones : which are sensitive to bright light and help us recognize color (ii) Rods: which are sensitive to dim light.
The brain then decodes this signal as the image we see!
Note : The light is focused by the cornea, then the iris by controlling the opening of the pupil and then the lens. In dim light, your pupil expands to allow more light to enter your eye. In bright light, it contracts.

","Property, Reasoning"
"Care of Eyes

Eyes are very sensitive and very important too. So, it becomes necessary that we take care of them well.

If there is a eye pain, irritation or poor visibility, see a doctor immediately.
If advised, use suitable spectacles, lenses.
Prolonged usage of insufficient or too little lighting to do our daily work can cause eye strain, irritation, headaches. Similarly, prolonged exposure to powerful lighting too can cause harm to the eye. So, always use appropriate lighting.
While reading, read at nominal distance of approximately 25cm. Holding the book too close or too far can cause strain.
Exercise similar precaution while watching TV, using laptops, iPads, Tablets
Never rub your eyes too hard. Wash your eyes frequently with clean water. If the irritation persists, see a doctor immediately.
Balanced diet which includes Vitamin A is an integral part of eyecare. Vitamin A food components such as raw carrots, green vegetables, eggs, milk, curd, cheese, paneer, butter can keep eye problems at bay.","Reasoning, Effects"
"Braille System for Visually Challenged Persons

Some persons could be visually handicapped. They could be born with no or poor eyesight, or in some cases, they would have lost their eyesight due to an accident or a disease. But these people, use other sensory organs like touch, hearing, speech to identify, listen, talk and communicate. They could be either Non-optical aids(Hearing Aids, Braille Kit, Audio cassettes/CDs etc) or Optical Aids (Lenses Spectacles,  Bifocals). The Braille is the most commonly used by blind to read.","Property, reasoning"
"The Braille script is an alphabet set used by the blind for reading and writing. Each Braille character is made up of a combination of 6 dots arranged in a matrix form. A dot may be raised or flat and the blind touch and feel these combinations of raised and flat dots to encode the alphabets.
This system was developed by Louis Braille, a visually handicapped person in 1821.

",Property
Paragraph ,Ans Types
"Light:
(i) Light is a form of energy, which includes the sensation of vision in our eyes and make us able to see various things present in our surrounding.
(ii) When light falls on an object, some part of light is reflected back to our eyes. Then, we are able to see an object because of light being reflected from the object.","Definition, Causes, Effects"
"Properties of Light:
(i) It is form of energy.
(ii) It travels in straight line.
(iii) Light can form shadows.",Property
"Laws of Reflection: The two laws of reflection are:
(i) The angle of incidence is equal to the angle of reflection.
(ii) The incident ray, the normal to the mirror at the point of incidence and the reflected ray, all lie in the same plane.
These laws of reflection are applicable to all types of reflecting surface including spherical surfaces.",Property
"Formation of Image by Plane Mirror:
In figure PQ is a plain mirror and O is an object. Incident rays OA and OC are coming from the object. These incident rays are reflected from the mirror and reflected rays emerge as AB and CD. If reflected rays AB and CD are extended behind the mirror, they appear to meet at point ‘I’. This is that point where image is formed.

",Reasoning
"Some features of image formed by a plain mirror:
(i) Obtained Image is always formed behind the mirror.
(ii) Obtained image is virtual, which means it cannot be obtained on screen.
(iii) Image is erect and laterally inverted.
(iv) Image size is equal to object size.
(v) Distance of object from the mirror = Distance of image from the mirror.
Distance of the object and image is the same from the mirror.",Property
"1. Regular Reflection:
(i) When the reflection surface is smooth and well – polished, the parallel rays falling on it are parallel to another one, the reflected light goes in one particular direction and also parallel to each other. This is regular reflection. E.g. plane mirror, reflection from still water.","Reasoning, Examples, Definition"
"2. Diffused and Irregular Reflection:
When the reflecting surface is rough, the parallel rays falling on it are reflected in different direction. Such as reflection is known as diffuse or irregualar reflection. For example, reflection of light from the wall of a room or tree etc.","Reasoning, Examples, Definition"
"Multiple Images:
(i) When two or more mirrors are placed at an angle to one another, we can see multiple images of an object.
(ii) For example in the hair dresser shop two mirrors are placed opposite to each other. If a man is sit between them, His image is formed in both the mirrors. The image in one mirror would act as an object for another mirror and this sequence would continue. This will give result in the formation of multiple images.
(iii) The number of images formed depends on the angle between the two mirrors. This can be calculated by using the following formula:

Number of Images = \frac{360}{Angle} - 1

(iv) If the given two mirrors are at a right angle to each other, 3 images will be obtained. If the given mirrors are at 60° angle, we shall get 5 images.
(v) When the two mirrors are kept opposite and parallel to each other, we will get infinite number of images formed.","Formula, Definition, Examples"
"Kaleidoscope:
(i) The idea of number of images formed by mirrors placed at an angle to one another is used in a kaleidoscope to make numerous beautiful patterns.
(ii) To make a kaleidoscope, get three rectangular mirror strips about 15 cm long and 4 cm wide each. Join them together to form a prism. Fix them in a circular cardboard tube or tube of a thick chart paper.","Examples, Effects"
"We see objects only when light coming from objects enters our eyes. Eye is one of our most important sense organs which give us the sense of vision. 

",Causes
"1. Cornea: It is located at the front portion of the eye. It is transparent window that bulges outwards and responsible for the maximum refraction (bending) of the light that enters the eye. 

2. Iris: It is a thin circular, colour part structure. It works like the shutter of eye. It controls the amount of light entering the eye.

3. Pupil: It is an adjustable circular opening that is located at the centre of the iris. Light enters into eye through the pupil. When the light amount is high, iris contracts and allows less light into the eye. When the light amount is low, iris dilates and allows more light into the eye.

4. Lens: It is made of a jelly transparent material and is a biconvex structure. It is present behind the pupil. The size and thickness of the lens change as per the distance of an object by the ciliary muscle.

5. Retina: The screen of eye is referred to as retina because the light ray comes through the pupil and passes through the lens and converges on a screen called retina. Retina is the light – sensitive inner lining of the back of the eye.
Retina contains several nerve cells. There are two kinds of cells
(i) Cone cells, which are sensitive to bright light and sense colour.
(ii)Rods cells, which are sensitive to dim light.

6. Optic Nerve: It is located at the back of the eye. Optic nerves are the bundle of over one million nerves fibres that carry visual messages from the retina to the brain.

7. Blind Spot: It is the small region where the optic nerve and the retina meet. It has no sensory cells. Hence no image is formed at this spot on the retina.

",Property
"Working of Eye:
(i) Light reflects off from the objects and enters the eyeball through a transparent layer of tissue at the front of the called the cornea.
(ii) The cornea bends the light rays through the pupil- the dark opening in the center of the colored portion of the eye.
(iii) The adjusted light passes through the eye’s natural crystalline lens.
(iv) The eye lens converges all the light rays on the retina and images is formed on retina real, small and inverted.
(v) The retina converts these light rays into electrical signals that are relayed to the brain via the optic nerve. The brain processes the information it receives, so that in turn, we can see.","Reasoning, Causes"
"Persistence of Vision:
(i) The impression of an image does not vanish immediately from the retina. An image persists there for about 1/16th of a second. This feature is called persistence of vision.
(ii) If still images of a moving object are flashed on the eye at a rate faster than 16 per second, then the eye perceives this object as moving.
Examples: Due to this persistence of vision, when we see many still images in a sequence, they give the illusion of moving images. Movies and animation are made by exploiting this property of the human eye.","Reasoning, Causes, Effects"
"Care of Eyes:
(i) Eyes are very important sense organ and they are sensitive too. So, It is necessary to take proper care of your eyes. Some points for care of eyes are as follows:
(ii) If there is any problem you should go to an eye specialist.
(iii) Too bright or too dim light is bad for eyes. Insufficient light causes eyestrain and headaches.
(iv) Do not look at the sun or a powerful light directly.
(v) Never rub your eyes. If particles of dust go into your eyes, wash your eyes with clean water. If there is no improvement go to a doctor.
(v) Always read the book and news paper at the normal distance for vision. Do not read by bringing your book too close to your eyes or keeping it too far.",Reasoning
"Vision Defects:
Some of the vision defects are as follows:

1. Myopia: A person with myopia can see near object clearly while distant objects appear blurred. This disease is also called short sightedness or near sightedness. Spectacles with concave lenses can improve the vision in a myopic person. 

2. Hypermetropia: A person with hypermetropia can see distant objects clearly but cannot see nearby objects distinctly. This disease is also called long sightedness. Spectacles with convex lenses can improve the vision in a hypermetropic person.

3. Cataract: During old age, the crystalline lens becomes milky and cloudy in a cataract patient and thus the person cannot see clearly. Cataract is treated by surgery. In cataract surgery, the cloudy lens is removed and an artificial lens is transplanted in the eye.","Types, Definition, Reasoning, Effects"
"Visually Challenged Person:
(i) Some people including children face with disability of vision. This disability of vision can be partial or complete. Such persons are called visually challenged persons.
(ii) A visually challenged person usually show a marked development of other senses; like the sense of hearing and sense of touch. However, additional resources can enable them to develop their capabilities further. Resources can be of two types: Non-optical aids and optical aids.","Reasoning, Effects"
"1. Optical Aids: Optical aids help a person who is partially visually challenged. These aids enlarge an image or a text so that they could be visible. Bifocal lenses, contact lenses, tinted lenses, magnifiers and telescopic aids, magnifying devices and telescopic devices come under this category.","Types, Property"
"2. Non-optical Aids: Non-optical aids help a person who is completely visually challenged. Non-optical aids include visual aids (magnify words), tactual aids (using the sense of touch), auditory aids (using the sense of hearing) and electronic aids.
(i) Visual aids can magnify words; provide suitable intensity of light and material at proper distances.
(ii) Tactual aids, including Braille writer slate and stylus, help the visually challenged persons in taking notes, reading and writing.
(iii) Auditory aids include cassettes, tape recorders, talking books and other such devices. Electronic aids, such as talking calculators, are also available for performing many computational tasks.
(iv) Closed circuit television, also an electronic aid, enlarges printed material with suitable contrast and illumination.
(v) Now a day, use of audio CDs and voice boxes with computers are also very helpful for listening to and writing the desired text.","Types, Definition, Examples"
"Louis Braille:
The most popular resource for visually challenged persons is known as Braille. Braille code is used for common languages, mathematics and scientific notation. Louis Braille was born in 1809 in France. He became blind due to an accident in childhood. He developed the Braille script in 1824.

",Property
" Braille Script: This system has of 63 raised dot pattern or characters. Each character or pattern represents a letter, a combination of letters, a common word or a grammatical sign. Dots are arranged in cells of two vertical rows of three dots each. A reader needs to touch the Braille script to read it.",Property
The world as we know is largely known through senses and the sense of sight is one of the most important senses. It is only when the light from an object enters our eyes that we see it. The light might have been either emitted by the object or reflected by it.,"Reasoning, Causes"
Incident Ray – The ray of light that strikes a surface is known as an incident ray.,Definition
Reflected Ray – The ray that comes back from the surface after reflection is known as a reflected ray.,Definition
Normal – The point at which the incident ray strikes the surface is known as normal and a normal ray is incident to the surface at 90° degrees.,Definition
Angle of Incidence – The angle between the incident ray and the normal,Definition
Angle of Reflection – The angle between the reflected ray and the normal,Definition
"Laws of Reflection
The two laws of reflection are :

The angle of incidence is always equal to the angle of reflection.
The incident ray, the normal at the point of incidence and the reflected ray all lie
in the same plane.",Property
"Diffused Reflection– When the parallel rays reflected from a rough surface are not parallel, the reflection is known as diffused reflection.",Definition
"Regular Reflection – Reflection from a smooth surface like a mirror is known as regular reflection.

",Definition
"We see things through the eyes when the reflected light from objects enters the eyes. The structure of the eye is listed below:

The eye is roughly in the spherical shape. The transparent front part of the eye is known as the cornea.
The dark muscular structure behind the eye is known as the iris. In the iris, a small opening known as the pupil is present and the size of the pupil is controlled by the iris. Iris controls the amount of light entering the eye.
The light is focussed on the back of the eye, on a layer called retina. The retina contains several nerve cells and the sensation felt by these nerve cells are transmitted to the brain through the optic nerve. The two types of cells in the retina are
a) Cones
b) Rods","Definition, Property, Types"
"Introduction to Reflection
The balancing of light from a surface is called reflection.",Definition
"The to and fro movement of light in the same medium after striking an opaque surface is called reflection.
",Definition
"The amount of light that is reflected depends on the material and nature of the surface on which light falls
","Relation, Property"
" An opaque body absorbs some of the light that falls on it and reflects the remaining light.
",Property
" A transparent body allows almost all the light to pass through it and reflects very little light.
",Property
" A smooth and a highly polished surface such as a shiny stainless steel surface or a mirror reflect almost all the light that falls on it.
",Property
"Reflection of light on a plane surface
 A plane polished surface capable of regularly reflecting almost all the light falling on it is known as a plane mirror.",Definition
" A ray of light which falls on the mirror is called incident ray.
",Definition
" The ray which is sent back to the original medium is called the reflected ray.
",Definition
" The perpendicular to the reflecting surface at the point of incidence is called the normal.
",Definition
" The angle made by the incident ray with the normal of the point of incidence is called the angle of incidence.
",Definition
" The angle made by the reflected ray with the normal at the point of reflection is called angle of reflection.
",Definition
"When reflection takes place, it follows certain rules which are known as the laws of reflection.
First law
The incident ray reflected ray and the normal at the point of incidence lie in the same plane.
Second law
The angle of incidence is always equal to angle of reflection
",Property
"Formation of image by a plane mirror
The characteristics of image formed could vary depending on the type of mirror used.
 The characteristics of an image formed by plane mirror are as follows-
 The image formed is erect.
 The image is of same size as the object.
 The image is laterally inverted, that is, the right appears as the left side of the image.
 The image is as far behind the mirror as the object is in front of it.
 The image formed is virtual, that is, it cannot be caught on a screen

",Property
"Regular and diffused Reflection
Reflection of light is of two kinds depending on the nature of the reflection and diffused or irregular reflection.",Types
"Regular reflection
When the reflecting surface is very well polished and smooth, the light that falls on it is evenly reflected in only one direction. This phenomenon is known as regular reflection.
","Definition, Property"
"Diffused reflection
If the reflecting surface is irregular, the ray of light that falls on it are scattered in all directions. This is called irregular or diffused reflection.","Definition, Property"
"Multiple reflections
Take two plane mirrors and place them such that they make an angle between them. Place an object between the mirrors. You can see several images in both the mirror. This is because the image formed by one mirror act as the object for the second mirror. This phenomenon is referred to as multiple reflections.
 The number of image formed depends on the angle between the mirrors.
 The number of images formed is found using the formula.
                    n = (360/O) -1
  n = number of images
  o = angle between the two mirrors.","Definition, Causes, Formula, Relation"
"Kaleidoscope
This instrument works on the principle of multiple reflections. It consists of three plane mirrors inclined at an angle of 60o to each other.
The arrangement is kept in a cylindrical cardboard base with a few pieces of coloured glass at one end. The mirrors form multiple images of these glass pieces, resulting in beautiful pattern when seen from the other end. On rotating the cylindrical box, the pattern change continuously as the position of glass piece shifts.","Definition, Property"
"Periscope
It is another instrument which uses the principle of multiple reflections. This instrument also needs two plane mirrors that are placed at an angle of 45? to the vertical. In a periscope mirrors are placed at a distance from each other. The image formed by one mirror acts as the object for the other mirror. The main use of Periscope is in submarines that remain under water.","Definition, Property"
"Refraction of Light
The change of direction of light rays when they pass from one optical medium into another is called refraction of light.
 A transparent substance is called optical medium.
 There are certain rules that are followed by light during refraction.
 When light travels from a rarer (eg. Air) to a denser (eg. Glass) medium it bends towards the normal.
 When light travels from a denser to a rarer medium, it bends away from the normal.
 When light travel along the normal there is no deviation that is the ray suffers no refraction.","Definition, Property"
"Refraction of light through a Prism
A prism is a transparent solid body, often having triangular bases. When three rectangular surface that it forms two triangular faces at opposite ends, they form prism. The triangular faces are called the principal faces of the prism","Definition, Property"
"Dispersion
The splitting up of light into its constituent colours is called dispersion. Sunlight is a mixture of light of several colours. It is known as white light. When white light passes through a prism, dispersion takes place because rays of different colours are deviated through different angles by a prism. Violet is deviated the most and red the least.
 The band of colours obtain because of dispersion of light is called a spectrum.
 The spectrum of sunlight consists of violet, indigo, blue, green, yellow, orange and red.
","Definition, Property"
"Rainbow
The rainbow is a very beautiful natural spectrum on a large scale. It is formed in the direction opposite to the sun. When there is moisture in the air the tiny droplets of water acts as prisms and disperse sunlight.","Definition, Property"
"Human Eye
The eye is natural optical instrument that forms an image of objects on a screen called the retina. This enables us to see to objects.
 The front part of the eye is called the cornea and is made up of a transparent material.
 Behind the cornea is the iris the coloured parts of the eye.
 In the middle of the iris is a hole called the pupil? It appears black because no light is reflected from it.
 The iris adjusts the amount of light entering the eye through pupil.
 Behind the iris is a convex lens. The eye lens is held in position by a pair of muscles called ciliary muscles.
 The lens forms an Image of an object on the retina which is at the back of the eye.
 The retina is covered by a large number of nerve cells sensitive to light which carry the impression to the brain by means of optic nerve.
 There are two kinds of nerve cells on retina-
 Cones – that sense colour & are sensitive to bright light.
 Rods – which are sensitive to dim light","Definition, Property, Types"
"Power of accommodation of Eye
The ciliary muscles alter the thickness of the lens enabling the eye to see far and near objects equally clearly.
The ability of eye to adjust itself to see objects at different distances clearly is called the power of accommodation of the eye.
 The least distance at which eye can clearly see an object is called the near point or the least distance of distinct vision.
 The far point of the eye is the maximum distance to which the eye can see. For a normal eye it is at infinity.","Definition, Property"
"The blind spot
There is one point on the retina where the nerve fibers enter the optic nerve. The image falling on this part of the retina cannot be seen and hence it is known as the blind spot.
",Definition
"Persistence of Vision
To see and object, its image must be formed on the retina by the eye lens. As soon as the object is removed, the image disappears but the brain remembers the image for 1/10th of a second even after the removal of object. This effect is called Persistence of vision.","Definition, Property"
"Defects of vision and their correction
The two common \defects of the eye are short- sightedness or myopia, and long – sightedness or hyper- metropia or hyperopic.
",Types
"Myopia (Short – sightedness)
 Myopia is a defect of the eye in which distant objects cannot be seen clearly but nearby objects can be seen clearly.
 To correct this defect, a diverging or concave lens is used to create an extra divergence so that the images get formed on the retina.","Definition, Property"
"Hypermetropia (Long- sightedness) 
 Hypermetropia is a defect of the eye in which distant objects can be seen clearly by the eye but nearby objects cannot be seen distinctly.
 This defect is because the focal length of the eye lens too long or the eyeball is too short. As a result, nearby objects are brought to focus at a point behind the retina.
 The defect of Hypermatropia may be corrected by using a converse or converging lens since the rays require an extra convergence to meet at a lesser distance.
","Definition, Property"
"Cataract
This is another defect of the eye generally occurring at old eye. In a person suffering from cataract, the eye lens becomes cloudy leading to loss of vision.
 Cataract can be treated by surgically removing the eye lens and inserting in its place a new artificial lens.","Definition, Property"
"Braille
 The Braille system is a method of writing for the blind.
 It uses six raised dots. The positions of different dots represent the different letters of the alphabet.
 Visually challenged people can read them by feeling them with their fingers. The method was developed by Louis Braille of Paris.","Definition, Property"
"Eye care
A diet rich in Vitamin A, selenium and vitamin C and E help to maintain good eyesight and to prevent to delay development of cataract.
 Do not read in very dim or very bright light; avoid reading in a moving vehicle.
 Avoid watching TV or working on a computer for long sessions.",Reasoning
"Light: Light is a form of energy. It helps in the sense of vision. When light falls on an object, some of the light is reflected back to our eyes. Thus, we are able to see an object because of light being reflected from the object.","Definition, Property"
"When light falls on a shiny surface, most of it bounces back. This phenomenon is called reflection of light.","Definition, Property"
